Longitude,Latitude,Magnitude
-120.45216,36.578,3.49
-120.7595,36.1965,3.56
-121.39117,36.31567,3.16
-121.4065,36.2965,4.22
-121.51417,36.8,3
-121.517,36.80217,3.65
-120.87583,36.305,3.59
-121.04266,36.47183,2.54
-121.52116,36.8025,3.74
-121.51867,36.80083,3.16
-121.51466,36.80133,3.05
-121.52084,36.80383,3.84
-121.52383,36.806,2.99
-121.5185,36.80533,3.4
-121.48634,36.78133,3.94
-121.8035,37.14183,2.51
-120.84433,36.70817,2.62
-120.8465,36.702,3.14
-121.11433,36.553,2.61
-121.077,36.4975,3.29
-121.301,36.67433,4.3
-121.78633,37.0005,2.67
-121.65884,36.99,2.6
-121.54567,36.82717,4.09
-120.99667,36.43733,2.7
-121.26167,36.64483,2.71
-121.19767,36.6025,3.2
-121.57983,36.8575,2.58
-121.2765,36.672,3.06
-121.53284,36.81933,3.42
-121.04984,36.602,2.51
-121.00166,36.56067,2.77
-121.48734,37.0345,3
-121.17817,36.576,2.93
-121.4815,37.04967,2.97
-122.69933,38.5485,2.65
-121.2825,36.65533,3.28
-121.28033,36.76333,2.99
-121.09133,36.54217,2.64
-120.99617,36.43833,3.25
-120.96083,36.38567,2.81
-121.68266,36.93983,2.89
-120.9755,36.40533,3.24
-121.28733,36.6665,4.25
-121.55534,36.8285,3.2
-120.351,35.7995,3.3
-122.96033,38.978,3.26
-121.562,36.83333,2.56
-121.5285,36.813,3.19
-121.1875,36.726,2.91
-121.4595,36.97117,2.55
-121.62566,36.89633,3.52
-121.1775,36.58033,3.84
-121.93517,37.796,2.93
-121.92883,37.79183,2.66
-121.93134,37.7925,2.62
-121.93034,37.7885,2.73
-121.93616,37.79333,3.1
-121.33366,36.7835,3.15
-121.5335,36.8125,3.1
-121.53067,36.81,4.14
-121.07383,36.55867,3
-121.07567,36.5505,3.23
-121.59184,36.9675,3.5
-121.1,36.5425,3.37
-121.06934,36.56083,3.18
-122.53516,37.71983,2.62
-121.15567,36.57883,3.04
-121.07867,36.53117,3.19
-121.20583,36.60133,2.69
-120.88,36.767,3.01
-121.22683,36.61617,3.44
-121.29266,36.67333,2.62
-121.50983,36.79984,3.25
-121.28983,36.67133,3.63
-121.95866,37.84633,2.93
-121.07417,36.56583,2.75
-121.16067,36.63117,2.66
-121.40134,36.93483,2.96
-121.17284,36.57667,3.3
-121.59483,36.86267,3.72
-121.20917,36.60283,3.14
-121.18117,36.57683,3.6
-121.17516,36.57983,3.4
-121.1785,36.5785,4.16
-121.1825,36.57867,2.74
-121.083,35.68884,3.15
-121.07816,35.68917,2.64
-121.57383,36.95984,3.49
-121.93967,37.78967,2.54
-121.17717,36.5775,3.29
-121.177,36.5805,2.88
-121.17267,36.57833,2.7
-121.179,36.57833,2.53
-121.0615,36.51583,3.01
-121.05466,36.51767,2.56
-121.17717,36.5795,2.7
-121.04967,36.47066,3.58
-121.44033,36.85717,2.64
-121.10217,36.5715,2.61
-121.10017,36.53517,3.22
-121.151,36.55467,3.42
-121.58884,36.86017,3.65
-120.64917,36.15417,3.08
-121.16367,36.566,2.68
-122.0195,37.97,2.57
-121.14217,36.6575,3.9
-121.12867,36.646,2.79
-121.28017,36.6625,2.6
-120.89584,36.32,2.63
-121.22717,36.62017,3.05
-121.0505,36.4685,3.19
-122.01917,38.00117,2.72
-121.1045,36.59683,2.79
-122.40017,38.36783,2.94
-121.07516,35.77183,3.3
-122.36483,38.27183,2.79
-121.02483,36.46867,2.93
-122.87933,38.65567,3.2
-121.36467,36.72317,2.72
-120.91084,36.65567,3.06
-121.8785,37.211,2.74
-120.8385,36.273,2.82
-121.11017,36.5665,3.5
-121.20417,36.598,4.01
-121.20033,36.594,2.88
-121.42934,35.78933,4.15
-121.867,37.208,2.62
-121.949,37.2565,2.57
-121.976,37.771,2.6
-120.77717,36.21867,2.63
-120.61833,36.04667,2.79
-121.09467,37.01767,2.93
-121.18333,36.58633,4.21
-120.8465,36.26983,3.28
-120.675,36.64383,3.79
-121.547,36.82633,3.94
-121.54483,36.826,3.79
-121.53067,37.17033,3.09
-121.5305,37.17017,2.99
-121.5325,37.171,2.67
-121.94217,36.42267,3.48
-121.26733,36.89617,3.28
-120.90366,36.544,2.61
-121.3415,36.95417,3.18
-121.54633,36.82767,2.85
-120.5485,36.5445,2.59
-120.82917,36.26367,2.52
-121.0715,36.48883,2.58
-121.66233,37.61917,2.53
-121.50134,35.96767,2.7
-121.10033,36.53817,3.09
-121.084,36.63517,2.99
-121.27934,36.765,3.38
-121.38284,36.31233,3.03
-120.92033,35.38667,2.52
-121.40017,36.35133,2.74
-121.58933,36.86117,3.66
-120.94067,36.847,3.78
-120.49567,35.949,3
-121.2815,35.76633,3.13
-120.87867,36.7855,3.35
-120.98317,36.78133,2.54
-121.04034,36.4705,2.63
-122.0215,37.969,2.81
-120.87534,36.01033,2.59
-121.1375,36.54417,3.89
-121.13233,36.54433,2.97
-121.649,36.99317,2.9
-121.39767,36.29833,2.65
-121.04567,37.05817,2.79
-121.6195,36.88883,2.89
-121.03183,37.07267,2.73
-121.01617,36.43833,3.59
-121.5705,36.315,2.68
-121.01383,36.433,2.99
-121.51067,36.80083,3.15
-120.28833,36.04767,3.1
-121.07616,36.49617,3.08
-121.0455,36.4695,2.82
-121.39066,36.80433,2.98
-120.18367,35.501,3.04
-121.4665,36.77133,3.29
-121.58867,36.96533,3.02
-121.61066,36.97433,3.65
-121.29517,36.83117,2.9
-121.59216,36.8625,3.1
-121.17883,36.60767,2.95
-122.3905,38.5545,2.76
-121.58434,36.8545,2.94
-121.59184,36.86117,3.93
-121.3035,36.67517,2.94
-121.0085,36.45033,2.62
-121.01167,36.44783,2.91
-120.7935,36.62817,2.66
-120.8015,36.6225,2.64
-121.5025,37.18083,2.87
-120.882,36.41633,2.71
-121.04433,36.46967,3.48
-120.76283,35.488,3
-121.61733,36.88467,2.85
-121.07533,36.54267,3
-121.04183,36.468,3.49
-120.491,35.94067,3.8
-121.5305,37.16933,3.06
-121.5515,36.82983,2.57
-122.398,38.55517,3
-120.03416,37.3675,3.2
-120.82417,36.23117,3.39
-120.82217,36.23183,3.29
-121.9085,37.53333,2.51
-121.5445,36.82533,3.12
-122.05383,38.30333,3.26
-121.059,36.47833,2.59
-121.67767,36.98583,2.68
-122.97083,38.9605,3.05
-121.25484,36.637,3.82
-121.25383,36.63733,3.62
-121.255,36.6365,3.29
-121.25633,36.63933,2.54
-121.06517,36.55684,2.73
-121.13,36.56,2.98
-121.53067,36.812,3.5
-121.1205,36.53533,3.45
-121.12083,36.53617,3.32
-121.15183,36.55983,3.08
-121.06533,36.73167,3.27
-121.27917,36.65083,3.68
-121.28567,36.65483,3.95
-121.28584,36.65717,3.82
-121.11266,36.54133,2.83
-121.11034,36.544,2.53
-121.11784,36.5315,3.33
-120.63017,36.04183,2.92
-120.95116,36.37117,3.2
-121.28484,36.65667,3.36
-121.28183,36.6535,3.5
-121.27983,36.6535,4.15
-121.6085,36.97283,2.63
-121.11383,36.73717,2.55
-121.2815,36.6555,2.83
-120.60567,35.41617,2.58
-121.0485,36.4685,3.09
-121.04567,36.46833,2.88
-121.04467,36.4695,2.55
-121.44183,36.84317,3.17
-121.964,37.11917,3.27
-121.65633,36.99883,2.81
-121.0935,36.56067,2.74
-121.048,36.469,3.64
-121.161,36.56583,3.67
-121.64034,36.02333,3.15
-122.47617,38.75033,3.09
-120.93,36.63817,2.83
-121.53217,36.82033,3.03
-121.18884,36.58484,3.51
-121.02016,36.45467,2.68
-121.492,37.03983,2.52
-120.915,36.34533,2.97
-121.661,36.99583,2.67
-121.66116,36.99733,2.75
-121.60167,36.97,2.55
-121.0425,36.46433,2.76
-120.43867,36.115,3.04
-121.07317,36.49866,3.83
-121.43884,36.85217,2.5
-121.2235,36.61666,3.84
-121.04117,36.46417,2.72
-121.07,36.4965,3
-121.56917,36.84333,3.3
-121.08916,36.5445,3.17
-121.344,36.81433,2.68
-122.08916,36.80183,2.97
-122.10067,36.79767,4.1
-121.41283,36.855,2.65
-121.0455,36.4745,2.73
-122.10633,36.80183,4.6
-121.0245,36.4715,2.63
-121.61867,36.88617,2.74
-122.10284,36.792,3.59
-121.98634,37.17333,2.79
-121.41717,36.859,2.74
-121.52167,35.98667,3.25
-121.582,36.85817,2.57
-121.03783,36.46383,2.66
-121.126,36.58517,3
-121.179,36.5795,2.5
-121.29034,36.758,2.88
-121.14,36.54533,2.71
-121.01884,36.45583,2.99
-121.11483,36.5505,2.61
-121.1155,36.5515,3.05
-120.48466,35.93817,4.55
-121.46267,37.01,2.7
-121.675,37.02167,2.68
-120.99117,36.42767,3
-121.34333,37.50517,3.23
-122.03333,37.98617,2.9
-121.142,36.55183,2.94
-122.09116,36.80267,3.05
-122.08717,36.807,2.87
-121.18183,36.58683,3.13
-121.129,36.537,2.95
-121.235,36.64633,2.77
-121.22816,36.6205,3.39
-120.91734,36.746,2.67
-121.14267,36.54967,2.53
-122.5135,37.6785,3.2
-121.63667,37.25183,2.84
-121.02717,36.60117,2.68
-120.77583,36.20717,3.95
-121.57684,36.96,2.62
-120.943,36.41667,3
-120.93967,36.41283,3.05
-120.93716,36.41383,2.64
-121.07516,36.99733,3.44
-121.58783,36.965,2.56
-121.33283,36.785,2.96
-121.02766,36.75183,2.87
-120.64367,36.3045,3.11
-121.22166,36.60983,2.6
-121.3495,36.75383,2.82
-121.27666,36.651,3.3
-121.01917,36.4715,3.1
-121.09783,36.57633,3.05
-121.78933,37.40333,2.87
-122.10817,36.80767,4.5
-122.08984,36.82283,2.57
-120.723,36.36517,2.87
-120.30833,35.90483,2.61
-121.25867,36.64417,3.79
-121.10616,36.55117,2.53
-120.8035,36.24467,3
-121.44717,36.95767,2.51
-121.63783,37.25233,3.06
-121.63517,37.25067,2.91
-121.08033,36.50033,2.67
-121.57616,37.1485,2.57
-121.14417,36.5485,2.52
-121.013,36.436,2.93
-121.74133,37.38817,3.2
-121.18317,36.58383,2.6
-121.25916,36.64183,2.93
-121.636,36.98283,3.11
-121.6135,36.88467,3.1
-121.6145,36.88433,2.92
-120.66883,36.28783,2.6
-121.52317,36.819,3.41
-121.4905,36.47667,2.64
-120.67233,36.296,3.33
-120.566,36.00783,2.54
-120.59067,36.464,3
-121.07417,36.51933,2.91
-121.47433,36.4805,2.84
-120.711,35.43383,2.63
-121.3595,36.76617,2.86
-121.57684,36.84566,2.6
-121.02666,36.59133,2.76
-121.37067,36.76617,2.78
-121.24783,36.629,3.1
-121.17983,36.58117,2.91
-122.24316,37.88633,3.15
-121.09233,36.506,2.85
-122.57533,38.53167,2.5
-122.233,37.87083,3.18
-121.1745,36.57283,2.97
-122.12933,38.27433,2.58
-121.57933,37.18017,3.06
-120.67883,36.43833,3.08
-121.20934,36.59967,2.62
-121.056,36.47766,3.58
-120.74133,36.41433,3.16
-121.4695,37.43884,2.58
-120.81433,36.2535,2.98
-120.56717,35.99833,2.86
-121.182,36.58484,2.5
-121.79034,36.99983,3.12
-121.17983,36.582,2.65
-120.83884,36.50683,2.56
-121.13167,36.54133,2.53
-120.82616,36.52183,2.62
-121.52583,36.81967,2.78
-121.17033,36.57367,3.63
-120.63,36.03883,3.28
-121.059,36.47583,2.93
-121.19183,36.61533,3.05
-121.161,36.5605,3.29
-121.1555,36.57883,2.59
-121.24733,35.72433,3.12
-121.14133,36.5475,2.78
-121.15784,36.56433,3.07
-121.1625,36.56367,2.61
-121.04117,36.60567,2.98
-121.14017,36.54383,2.71
-122.239,38.54217,2.61
-121.68983,37.469,3.23
-121.04583,36.469,2.65
-121.555,36.951,2.9
-122.58017,38.40233,2.53
-121.577,37.58267,2.66
-121.321,36.69183,2.93
-122.01167,37.618,3.2
-120.53833,35.9655,3.03
-121.69117,37.46533,2.74
-121.59283,36.96417,3.51
-121.41534,36.7355,2.52
-122.0075,38.16516,3.67
-121.01617,36.46717,3.57
-121.01733,36.46617,2.77
-121.251,36.63334,3.01
-121.25433,36.6365,3.23
-121.7935,37.42083,2.97
-121.21183,37.18817,2.93
-120.96233,36.38867,2.82
-121.604,36.96967,2.92
-121.63433,36.97983,3.7
-121.63533,36.98067,2.78
-121.43233,36.938,3.22
-121.63184,36.98117,2.82
-121.43333,36.93917,3.36
-121.432,36.93983,2.96
-121.43317,36.94,2.89
-121.62666,36.97983,3.32
-120.2985,35.71367,3.4
-121.63233,36.98017,2.93
-121.04733,36.472,2.98
-121.333,36.78567,2.97
-121.13533,36.546,2.68
-120.385,35.83333,2.55
-121.52283,35.96883,2.83
-121.75217,37.05767,2.92
-120.3045,35.72367,2.72
-122.585,38.40083,2.5
-121.2875,36.58667,3.42
-121.29017,36.58533,2.96
-122.49966,37.641,2.78
-121.4375,36.94383,3.01
-121.70133,37.33333,2.74
-120.89283,36.9015,3.71
-120.71117,35.62817,2.55
-121.07867,36.54033,3.27
-121.07816,36.54067,3.78
-121.07516,36.53867,2.7
-121.0785,36.53767,3
-121.07516,36.53883,3.48
-121.22117,36.61383,3.05
-121.1405,36.54984,2.56
-122.47933,38.795,3.16
-122.8285,38.49383,2.57
-121.03533,36.56133,2.91
-121.415,36.881,2.76
-121.41566,36.93,2.95
-121.075,36.5405,2.56
-121.077,36.54,3.11
-120.8715,36.786,2.78
-121.23466,36.6325,2.64
-121.47517,37.04433,3.02
-121.54716,35.69367,3.42
-120.6165,36.02467,3.15
-121.22583,36.6205,2.62
-121.0175,36.57733,2.73
-121.6155,36.88183,3.96
-121.62,36.8815,3.2
-121.62117,36.884,3.23
-121.61667,36.87833,3.77
-121.01434,36.47017,2.88
-120.3685,35.81483,2.86
-121.60217,36.87217,2.93
-121.6065,36.87233,3.43
-121.53284,36.81683,2.76
-121.0015,36.427,2.74
-121.561,35.4835,2.86
-120.77,36.18733,3.08
-121.61166,36.88,3.16
-121.29066,36.68033,2.51
-121.61134,36.874,3.82
-121.11,35.424,2.9
-121.3695,36.726,3.17
-120.73534,35.75533,2.96
-120.3025,35.898,2.69
-121.14433,36.55,2.61
-121.07633,36.54033,2.83
-121.16933,36.7045,2.62
-121.08817,36.54133,2.61
-121.12383,36.566,2.88
-121.78384,37.35483,2.67
-121.787,37.35883,3.27
-121.79066,37.35583,2.82
-121.27766,36.65683,2.69
-121.37383,36.97,2.57
-121.042,36.61117,3.06
-121.10883,36.57833,2.64
-121.03683,36.46333,2.93
-120.7665,36.2,3.06
-121.48566,37.03183,3.19
-120.82233,36.24583,4.35
-120.8205,36.244,2.91
-120.93333,36.35917,2.5
-120.60883,36.03,3.44
-120.82417,36.246,3.38
-120.82317,36.24166,3.2
-120.81767,36.24483,3.13
-120.823,36.24717,3.22
-120.82467,36.24733,4.46
-120.8185,36.248,3.58
-121.48583,37.03217,2.91
-121.48283,37.03483,2.77
-121.047,36.47017,2.58
-120.59666,36.02633,3.71
-120.6085,36.02283,2.71
-121.15717,36.5675,2.83
-120.65067,36.076,2.64
-120.87466,36.2975,2.78
-121.562,36.9535,3.16
-121.56767,36.85583,2.83
-121.05566,36.4745,3.06
-121.52583,36.81384,4.08
-122.515,37.70333,2.57
-122.51466,37.70617,3.4
-121.64584,35.65383,3.51
-122.44867,38.74967,3.15
-122.63633,38.49667,2.94
-121.47533,36.91533,2.71
-120.57567,35.99467,3.39
-120.57716,36.59317,4.56
-120.5975,36.59467,3.64
-120.6105,36.58883,3.44
-120.967,36.3895,3.03
-120.88333,36.0225,3.62
-121.07616,36.546,2.53
-121.31483,36.84733,2.78
-120.886,36.00967,2.54
-121.48317,36.50417,3
-121.631,37.25117,2.88
-121.74834,37.05067,2.98
-121.4225,36.94217,3.28
-121.26733,36.905,3.48
-121.48434,37.03233,3.02
-120.22916,35.68017,2.8
-120.99084,36.48683,2.67
-121.66683,37.28717,3.16
-121.16167,35.798,3.09
-121.09583,36.51233,2.74
-121.25867,36.64567,3.06
-121.63216,36.964,4.01
-119.9935,36.83767,3.71
-120.00567,36.84283,3.06
-120.03567,36.81883,3.52
-119.99583,36.84033,4.04
-119.9975,36.82717,3.34
-120.00983,36.84733,3.34
-120.025,36.81633,4.15
-120.0205,36.85817,3.51
-119.993,36.82133,2.88
-119.98617,36.89633,3.39
-119.96967,36.89,3.36
-120.026,36.81283,3.8
-119.98666,36.89133,3.23
-120.01234,36.84883,3.34
-121.28284,36.77533,2.5
-121.165,37.06033,2.9
-120.00533,36.83983,3.1
-120.00883,36.8465,3.48
-120.02734,36.83817,3.25
-122.63383,38.33617,3.67
-120.99033,36.40917,2.9
-120.7955,36.2315,3.91
-120.97633,35.34017,2.62
-120.89716,36.33617,2.59
-121.632,36.98083,3.15
-121.622,37.455,2.97
-121.66683,37.28417,2.52
-121.80267,37.73883,2.87
-121.07417,36.54283,2.89
-120.11117,35.994,3
-122.06184,39.11983,3.8
-121.64267,37.26117,2.5
-120.84383,36.27067,3.12
-121.63683,37.2475,3.3
-120.988,36.41,2.59
-121.64716,36.98583,2.8
-121.6025,37.19017,2.68
-121.35284,36.7145,3.72
-121.60817,37.36983,2.69
-121.07267,36.4985,2.63
-120.657,36.05183,3.01
-121.49917,37.0835,2.85
-121.18317,36.584,3.05
-119.57283,35.75134,3.76
-121.14417,36.55117,2.52
-121.23917,36.6485,2.77
-121.05283,36.47433,2.81
-120.58984,36.01917,3.13
-121.9515,37.8135,3.44
-121.69583,37.33133,2.51
-121.00484,36.44633,3.1
-120.65483,36.05167,2.71
-122.7205,38.51467,2.52
-121.01067,36.446,3.12
-120.90033,36.32817,2.6
-121.409,36.7335,3.07
-121.61034,36.96517,3.33
-120.941,35.335,3.18
-121.63017,36.96583,3.47
-121.11633,36.56067,3.36
-120.5725,36.00033,3.09
-121.18584,36.58883,3.36
-121.07166,36.55633,3.14
-121.07333,36.55567,2.67
-120.61433,36.62417,3.26
-120.88116,36.30533,2.96
-121.01534,36.47183,2.78
-120.91183,36.3435,2.55
-121.11333,36.57733,3.22
-121.11684,36.57633,3.89
-121.5195,36.811,3.33
-121.51767,36.809,3.18
-121.4555,36.854,2.84
-121.65033,36.99267,2.67
-120.8775,36.89983,3.19
-120.89267,36.90133,2.74
-121.18716,36.58783,2.69
-121.27734,36.9045,2.81
-121.27617,36.9035,2.98
-120.8805,36.00733,2.8
-121.73833,36.9785,2.65
-121.30617,36.2215,2.84
-120.71667,36.96017,3.89
-121.07383,36.55817,2.6
-121.6045,36.96867,3.56
-122.68584,38.469,2.6
-120.8195,36.24367,2.61
-121.12033,36.53533,2.73
-121.41116,36.739,2.95
-121.4485,36.84683,2.9
-120.88917,36.3155,2.79
-120.99284,36.43417,2.96
-121.3825,36.78283,2.64
-121.91566,37.54016,2.52
-121.578,36.96333,2.7
-121.032,36.4585,2.57
-121.58583,36.9655,3.02
-120.84016,36.27183,2.75
-121.04366,36.468,2.63
-121.40517,36.73383,3.66
-120.5855,36.0055,2.61
-121.19683,36.595,2.68
-121.12417,36.6095,2.56
-121.49467,37.07183,2.52
-120.94666,36.7365,3.04
-121.67733,37.29467,3.08
-121.5595,36.83833,2.71
-120.71167,36.26433,2.85
-122.2345,37.86917,3.05
-122.23317,37.866,3.06
-121.74567,37.0525,2.94
-121.55967,36.83967,2.9
-120.68117,36.04767,2.5
-121.13583,36.54583,2.97
-121.137,36.54667,3.16
-121.0825,36.501,3.4
-120.6105,36.025,2.56
-121.0005,36.4225,2.69
-121.29884,36.67433,3.61
-121.30033,36.67367,2.51
-121.12583,36.5395,3.02
-121.39616,36.86083,2.8
-121.17683,36.58083,4.19
-121.17683,36.58017,3.36
-121.09666,36.60633,2.67
-121.20383,36.59633,3.85
-120.6685,36.09267,2.89
-121.68533,36.95,2.69
-120.91417,36.3725,3.6
-120.71516,36.2695,2.86
-121.3355,36.78467,2.76
-121.27666,36.658,2.65
-121.47,36.91817,2.8
-121.04784,36.54984,3.07
-122.21133,37.42133,2.83
-120.514,37.93567,3.46
-121.97,37.90683,2.6
-121.9655,37.90833,2.59
-121.295,36.67367,2.8
-121.044,35.98567,3.13
-120.59133,36.01367,2.52
-121.967,37.9075,3.07
-120.5555,35.98083,2.64
-121.45483,37.09783,2.51
-120.04567,35.454,3.15
-120.21817,36.37933,3.44
-120.65366,36.15067,3.62
-120.187,36.08733,3.8
-121.06284,36.49,3.35
-120.38917,35.84083,3.4
-119.3165,35.918,2.77
-120.33317,35.9005,3.2
-119.25134,35.89633,2.86
-121.05666,36.4765,2.81
-122.76617,38.5555,2.61
-121.1975,36.59717,3.32
-121.258,36.64967,3.01
-121.11716,36.57733,2.85
-120.25166,36.04883,3.62
-121.17917,36.58367,4.73
-121.18083,36.58633,3.86
-121.1825,36.58517,3.24
-121.08283,36.598,3.21
-120.19617,36.06967,2.54
-120.2115,36.06633,4.02
-121.17133,36.5775,4.38
-122.63533,38.34667,3.5
-121.15283,36.56483,3.53
-120.07917,35.78533,2.98
-120.21416,35.824,3.15
-121.02934,36.46,4.05
-122.26167,38.595,2.88
-121.03683,36.458,2.77
-120.109,36.09883,3.13
-121.23867,36.627,3.19
-121.00367,36.44683,3.04
-120.807,36.5265,3.19
-121.27934,36.90117,3.52
-120.998,36.57117,3.07
-121.02116,36.4585,3
-121.27866,36.89933,2.58
-122.75034,38.522,3.07
-121.27766,36.90117,4.18
-121.43483,36.84617,4.42
-121.28083,36.89783,3.2
-121.43433,36.8455,2.7
-120.9725,35.96267,3.7
-122.435,38.5145,3.06
-121.114,36.52883,2.83
-121.55233,36.84017,2.67
-121.11483,36.52867,3.06
-120.89066,36.31633,2.54
-121.074,36.49767,4.04
-121.30483,36.67583,3.39
-120.99084,36.75633,2.58
-120.96716,36.39983,3.26
-121.34167,36.87133,3.01
-121.2795,36.9,3.89
-120.7995,36.5395,2.5
-122.63284,38.7395,3.52
-121.34734,36.70717,2.95
-121.08217,36.5815,2.56
-121.977,36.415,2.53
-121.2085,36.1295,4.62
-121.73817,37.38033,2.72
-121.238,36.62167,2.71
-122.416,37.54683,2.79
-121.17633,36.577,3.2
-122.21416,38.43933,2.85
-121.57716,36.95817,2.65
-121.34483,36.71467,3.76
-121.27834,36.683,3.35
-121.04017,36.47533,2.98
-121.27734,36.9015,4.34
-121.03017,36.59683,3.07
-121.05016,36.57117,3.23
-121.5975,37.374,2.83
-121.28183,36.904,2.89
-121.09717,36.51567,2.56
-121.15933,36.568,2.68
-121.18017,36.71333,3.22
-121.34417,36.70483,2.71
-121.56116,36.83033,3.14
-120.767,36.219,2.51
-121.0575,36.4795,2.81
-121.27734,36.654,3
-121.27567,36.6535,2.65
-120.76067,36.17767,3.24
-120.64,36.057,2.85
-121.62733,36.97333,2.56
-121.56783,36.838,3.62
-121.64783,37.26266,2.68
-120.73783,36.14,3.16
-120.8125,36.25333,3.4
-121.08334,36.51833,2.96
-121.3615,36.72066,3.26
-121.3635,36.7235,2.77
-121.12083,36.5365,2.55
-121.82867,37.481,2.6
-120.823,36.23483,2.95
-121.6615,37.41117,3.05
-121.62334,36.982,3.42
-120.99483,36.41683,3.46
-121.04417,36.4665,2.81
-121.26017,36.64167,2.91
-121.67567,36.938,2.78
-120.97083,36.89767,2.78
-121.05067,36.56617,2.89
-121.445,36.95433,3.79
-121.87534,38.12233,2.69
-121.837,38.11317,2.74
-121.28033,36.65033,3.79
-121.51266,36.8055,2.96
-121.30267,36.839,2.82
-121.444,36.95133,3.14
-121.14967,36.55233,3.31
-121.1495,36.55617,3.87
-121.65366,37.27667,2.79
-120.04767,36.10567,3
-121.45567,37.00867,2.87
-121.62434,36.98383,3.05
-121.09817,36.553,3.55
-121.0155,36.43783,2.7
-121.07217,36.498,2.87
-121.157,36.61817,2.95
-121.1,36.57333,2.57
-121.194,35.814,4.56
-121.59517,36.8665,3.03
-121.05167,36.60017,3.06
-121.172,36.57167,3.12
-121.17717,36.58217,3.6
-121.488,37.02917,2.97
-120.678,36.10966,2.74
-121.44666,36.95483,3.04
-121.01483,36.48183,4.56
-121.74583,37.36967,2.6
-121.145,36.55233,2.57
-121.21716,36.60783,3.2
-121.154,36.56033,2.69
-121.219,36.60117,2.64
-121.0185,36.4935,3.63
-121.9465,37.2635,3.03
-121.954,37.25933,2.82
-121.08633,36.64467,3.74
-121.08583,36.64083,2.53
-120.506,35.95933,3.21
-122.13917,37.76067,3.4
-122.13567,37.75817,3.1
-121.79234,37.367,2.97
-121.08733,36.58484,2.5
-121.08217,36.58383,2.59
-121.947,37.267,3.07
-120.62117,36.0385,2.62
-120.8105,36.24434,3.08
-121.0375,35.63133,3.2
-122.499,38.71267,2.92
-121.1835,36.621,2.82
-121.0575,36.479,3.64
-121.15567,36.55733,3.68
-121.01817,36.47933,4.27
-121.42316,36.94,2.57
-121,36.43417,3.19
-121.00034,36.43633,3.32
-120.99367,36.43467,3.32
-121.04134,35.622,2.63
-121.54716,36.946,2.63
-121.3195,36.68717,4.2
-121.31817,36.68616,4.07
-121.31783,36.687,3.2
-121.42216,36.73817,2.74
-121.31717,36.68267,3.97
-121.32183,36.68817,3.82
-121.32267,36.688,3.23
-121.18417,36.62366,2.74
-121.7125,37.02083,2.51
-121.32083,36.69017,3.6
-121.324,36.69217,3.88
-121.32883,36.693,3.43
-121.32317,36.691,4.03
-121.64484,37.259,3.37
-121.3225,36.6905,4.44
-121.32417,36.69133,4.18
-121.32367,36.6905,2.69
-121.32816,36.69133,3.02
-121.27966,36.897,3.1
-121.30683,36.68117,2.55
-121.31467,36.685,2.77
-120.58083,36.0075,4.11
-121.323,36.69217,2.78
-120.83017,36.257,4.08
-120.827,36.25683,4.12
-121.317,36.68483,2.64
-121.15767,36.56633,2.79
-121.31734,36.68533,3.49
-120.79283,36.2245,2.8
-121.47366,36.916,3.37
-121.35133,36.75383,2.61
-121.14267,36.55067,3.34
-121.65,37.26133,2.75
-121.0565,36.47967,3.63
-121.69683,37.3325,2.77
-121.3345,36.69517,2.71
-122.43266,38.75117,2.95
-121.3345,36.69584,3.7
-121.33583,36.70016,3.4
-121.33933,36.70133,4.12
-121.329,36.69733,3.1
-121.31717,36.68867,4.49
-121.32133,36.69033,3.9
-121.3215,36.69167,3.2
-121.32684,36.69383,3.91
-121.32533,36.69183,2.92
-121.32716,36.69316,4.06
-121.31717,36.6845,3.77
-121.317,36.687,3.16
-121.325,36.6935,4.33
-121.32967,36.69467,4.46
-121.33117,36.69667,3.7
-121.326,36.69316,4.23
-121.33533,36.70067,3.35
-121.31783,36.68616,2.78
-121.3245,36.68967,3.69
-121.33667,36.69983,3.08
-121.839,38.3025,2.87
-121.30117,36.67567,3.7
-121.31866,36.68967,2.56
-121.08933,36.5865,2.89
-121.35567,36.7135,2.7
-121.32533,36.6925,3.13
-121.33366,36.70567,4.28
-121.08733,36.549,2.6
-121.27666,36.904,2.59
-120.57733,36.0085,2.86
-121.13783,36.5475,2.52
-122.6595,38.39283,2.67
-121.31734,36.68383,2.51
-120.98833,36.78433,3.27
-121.32633,36.6925,2.68
-121.3305,36.6965,3.92
-121.32333,36.6905,2.87
-121.33717,36.696,2.54
-121.255,36.79333,3.59
-121.09817,36.51017,2.76
-121.4445,36.91167,3.26
-120.73167,36.17767,3.26
-121.31017,36.6825,3.87
-121.785,37.43033,3.13
-121.28633,36.77017,3.47
-120.47433,35.929,3.9
-120.4675,35.92833,3.02
-121.31233,36.68483,2.95
-121.07516,36.49683,2.64
-122.66517,38.475,2.64
-120.64066,36.066,2.71
-120.643,36.06633,2.59
